id,categoria,precio,precio_mxn,precio_usd,fecha_conversion,propiedad,metros_total,metros_construido,precio_m2_terreno,precio_m2_construido,tiempo_de_publicacion,dias_transcurridos,meses_transcurridos,fecha_mas_actual,tipo,Status,estacionamientos,recamaras,banos,medio_banos,bano_total,seguridad_privada,tipo_lugar,Colonia,Municipio,Estado,Colonia_Estandarizada,codigo_postal,ubicacion,url,descripcion
22,D3,1710000,1710000,85706,2024-11-05,VENTA DE CASA EN HIDALGO COL JARDINES DEL SUR 3RA SECCION TULANCINGO,228,360,7500.0,4750.0,2024-06-10,63,2,2024-08-13,Casa,Venta,2,4,3,1,3.5,No,,jardines del sur,tulancingo de bravo,hidalgo,jardines del sur,43660.0,"Jardines Del Sur, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-7c03eaf87238-b2d3-74d0fbd3-b809-4b9e,"ADQUIERA ESTA HERMOSA PROPIEDAD A UN INCREIBLE PRECIO!!CONSTA DE SALA, COMEDOR, COCINA, 4 AMPLIAS RECAMARAS CON CLOSET, 3 BAÑOS Y MEDIO Y 1 LUGAR DE ESTACIONAMIENTO.CERCA DE LA PROPIEDAD CONTARAS CON LOS SIGUIENTES SERVICIOS, TIENDAS DE AUTOSERVICIO, HOSPITALES, COLEGIOS, RESTAURANTES, IGLESIAS Y A TAN SOLO 1O MINUTOS DEL ZOOLOGICO DE TULANCINGO.CERCA DE LA PROPIEDAD CONTARAS CON LAS SIGUIENTES VIAS DE ACCESO, BLVD BICENTENARIO Y GRAL L. CARDENAS."
23,B2,2990000,2990000,149860,2024-11-05,HIDALGO TULANCINGO DE BRAVO FRACC JARDINES DEL SUR CASA VENTA,228,360,13114.035087719298,8305.555555555555,2024-06-21,53,1,2024-08-13,Casa,Venta,2,4,3,0,3.0,No,,jardines del sur,tulancingo de bravo,hidalgo,jardines del sur,43660.0,"Jardines Del Sur, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-730a89293f3a-5ae-1903b17-b1aa-75fe,"Superficie de Terreno: 228.40 m2Superficie construida: 360 m2Casa habitación de do niveles, tipo residencial, que consta de cochera para 3 autos, estancia-comedor, sala equipada, cocina equipada, antecomedor, patio grande, azotea, 4 recamaras, balcón, 3 baños, y cuarto de servicio, un jardín pequeño.Haz tu mejor oferta sobre el valor de venta y cómpralo a un super precio.Previa cita para conocerlo; posesión inmediata. Solamente al contado Sin apartados, sin anticipos, sin enganches.Los inmuebles están sujetos a cambio de precio, sin previo aviso. Todo el proceso ante notario público. No se aceptan pagos en línea.Tenemos Inmuebles a crédito o de contado a nivel nacional listos para su adquisición. EasyBroker ID: EB-QN2419"
24,S1,4830000,4830000,242081,2024-11-05,CASA EN VENTA COL JARDINES DEL SUR TULANCINGO DE BRAVO HIDALGO,228,360,21184.21052631579,13416.666666666666,2023-04-28,471,15,2024-08-13,Casa,Venta,2,4,3,1,3.5,No,,jardines del sur,tulancingo de bravo,hidalgo,jardines del sur,43660.0,"Jardines Del Sur, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-d5a3d45f5dbe-72d8-ae5720cb-bf37-39c1,"GRAN OPORTUNIDAD!! Adquiere esta propiedad de forma segura, esta propiedad se encuentra ubicada en Calle Franz Von Liszt, Col. Jardines del Sur, Tulancingo de Bravo Hidalgo Está propiedad es de “REMATE BANCARIO”, por lo que, puedes obtenerla por abajo de su valor comercial. “EN ESTE TIPO DE PROPIEDADES NO SE PUEDE APLICAR NINGUN TIPO DE CRÉDITO” ÚNICAMENTE SE ACEPTA PAGO DE CONTADO. 1er. Pago $650,000 la diferencia se paga a la entrega de la Cesión de Derechos, lo cual, se hace ante NOTARIO PÚBLICO. Para su mayor certeza en la operación, de inicio se firma un contrato de servicios que le respalda en el tiempo y la entrega de la propiedad. Agenda tu cita para darte detalles del proceso de adquisición, con gusto te atenderé Araceli Casas Tel. Ver teléfono Whatsapp E-mail Contactar ""SOMOS GRUPO ANTHAM, NOS ESPECIALIZAMOS EN REMATES BANCARIOS, TE ASESORAMOS DESDE EL INICIO Y HASTA LA ENTREGA DE LA PROPIEDAD” REF: ADJ-2193"
25,E3,785000,785000,39344,2024-11-05,VENTA DE CASA EN TULANCINGO HIDALGO,245,398,3204.081632653061,1972.3618090452264,2024-04-17,117,3,2024-08-13,Casa,Venta,2,4,1,1,1.5,No,,la morena,tulancingo de bravo,hidalgo,rinconada la morena,43625.0,"La Morena, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-61751fdf94e0-f48b-75cc04e5-82e8-4c89,"¡EXCELENTE OPORTUNIDAD PARA ADQUIRIR ESTA PROPIEDAD!!!Puede ser utilizada para habitar, rentar, remodelación o reventa; se encuentra en una de las mejores zonas.- El inmueble se puede ver únicamente por la parte externa.¿TE INTERESA ESTE INMUEBLE?CONTACTAME PUEDO BRINDARTE LA INFORMACION QUE NECESITES.***ADQUIRIR TU CASA A TRAVÉS DE NOSOTROS ES LA MEJOR IDEA, POR ELLO TE INVITAMOS A QUE NOS CONOZCAS, LLAMA AGENDA UNA CITA Y BUSCAMOS LA OPCIÓN QUE MEJOR SE AJUSTE A TUS POSIBILIDADES***¡NO DEJES PERDER ESTA GRAN OPORTUNIDAD!"
26,E3,894000,894000,44808,2024-11-05,VENTA DE CASA ECONOMICA DE 3 RECAMARAS TULANCINGO HIDALGO,105,73,8514.285714285714,12246.575342465754,2024-07-22,22,0,2024-08-13,Casa,Venta,2,3,2,0,2.0,No,,pedregal de san francisco,tulancingo de bravo,hidalgo,pedregal de san francisco,43673.0,"Pedregal de San Francisco, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-38a04c11bea7-e823-190d8ac-b6b1-7251,"Venta de casa en San JoséPrecio 880,00073 Metros de construcción105 Metros de terreno3  recamaras la principal con baño completo 1 baño completo para compartir Sala ComedorCocinaJardín en interior Patio de servicio EstacionamientoCercania a la carretera México Tuxpan cercania con escuelas ddnnivel básico A tan solo 15 min del centro de Tulancingo Visita nuestra página web Contactar"
27,E3,894200,894200,44818,2024-11-05,"PREVENTA CASA 3 RECÁMARAS EN SAN JOSÉ, TULANCINGO MODELO HORTENCIA",122,76,7329.508196721312,11765.78947368421,2024-08-13,0,0,2024-08-13,Casa,Venta,2,3,2,1,2.5,No,,insurgentes,tulancingo de bravo,hidalgo,insurgentes,43630.0,"Insurgentes, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-1311bbe453fb-a4a5-19133a2-ba9c-7d0e,"CASA NUEVA EN BOSQUES DE SAN FRANCISCO.Por su ubicación en la zona tienes acceso a la carretera federal México-Tuxpan y Pachuca- Tulancingo, se ubica a solo 10 minutos del centro de Tulancingo. A 5 minutos de Plaza Patio, donde encontrarás tiendas departamentales, bancos de todas las instituciones, MEGA SORIANA, restaurantes, cine, agencias de viajes, Office Depot, etc. Acceso rápido a hospitales y clinicas privadas, hospital veterinario, escuelas públicas y privadas de nivel básico y media superior. Universidades cercanas: UAEH Campus Tulancingo (prepa y unviersidad, UTEC, UPT, Colegio Anahuac, etc. La colonia tiene servicios de luz, agua, drenaje, internet, transporte público.La casa cuenta con: Sala.Cocina.Comedor.1 estacionamiento.Jardín.Patio de servicio.2 recámaras secundarias.1 baño compartido.1 recámara con baño completo.   DISPONIBILIDAD Y PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio no incluye gastos de escrituración, gastos administrativos e impuestos. Horario de atención para citasLunes a viernes: 10:00 a 14:00 y 16:30 a 18:00Sábados: 10:00 a 14:30Domingos: previa citaMayores informes y citas: Ver teléfono Whatsapp ""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
28,D1,1157000,1157000,57989,2024-11-05,CASA NUEVA MODELO AMBAR EN FRACCIONAMIENTO RESIDENCIAL TULANCINGO,81,81,14283.95061728395,14283.95061728395,2024-08-13,0,0,2024-08-13,Casa,Venta,2,3,2,0,2.0,No,,valle verde,tulancingo de bravo,hidalgo,valle verde,43648.0,"Valle Verde, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-f4dfa1a9fab9-f05a-190e0fe-886d-7aea,"Fracc. Residencial Rancho Santa clara se encuentra en Valle Verdel, la cual es una zona inigualable, a unos pasos de mega comercial mexicana, plaza patio (centros comerciales, bancos, pizzería, cine, centros de reunión),y a 10 minutos del centro de la ciudad.El Fraccionamiento te ofrece una casa de dos niveles moderna, amplia y familiar con las siguientes características: -Planta baja:SalaCocinaComedor1 Recámara1 BañoEstacionamientoPatio de servicioÁrea de guardadoJardín-Planta Alta:Pasillo2 Recámaras1 Baño Pregunta por la forma de pago. DISPONIBILIDAD Y PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio no incluye gastos de escrituración, gastos administrativos e impuestos. Horario de atención para citasLunes a viernes: 10:00 a 14:00 y 16:30 a 18:00Sábados: 10:00 a 14:30Domingos: previa citaMayores informes y citas: Ver teléfono Whatsapp ""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
29,,1250000,1250000,62650,2024-11-05,PREVENTA DE CASAS EN SAN JOSE,120,81,10416.666666666666,15432.098765432098,2024-08-13,0,0,2024-08-13,Casa,Venta,2,3,2,0,2.0,No,,insurgentes,tulancingo de bravo,hidalgo,insurgentes,43630.0,"Insurgentes, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-212e6b3fe5fe-1a7e-190e18f-886e-7aea,"Por su ubicación en la zona tienes acceso a la carretera federal México-Tuxpan y Pachuca- Tulancingo, se ubica a solo 10 minutos del centro de Tulancingo. A 5 minutos de Plaza Patio, donde encontrarás tiendas departamentales, bancos de todas las instituciones, MEGA SORIANA, restaurantes, cine, agencias de viajes, Office Depot, etc. Acceso rápido a hospitales y clinicas privadas, escuelas públicas y privadas de nivel básico, media superior y superior. La colonia tiene servicios de luz, agua, drenaje, internet, transporte público.La casa cuenta con: Cocina.Sala-comedor. 2 baños3 recámarasPatio de servicio.Estacionamiento para 1 auto.  Pregunta por la forma de pago.DISPONIBILIDAD Y PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio no incluye gastos de escrituración, gastos administrativos e impuestos. Horario de atención para citasLunes a viernes: 10:00 a 14:00 y 16:30 a 18:00Sábados: 10:00 a 14:30Domingos: previa citaMayores informes y citas: Ver teléfono Whatsapp ""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
30,D1,1166000,1166000,58440,2024-11-05,CASAEN VENTA EN COLONIAFRACCIONAMIENTO REAL TOLEDO FASE XII EJIDO SAN ANT,83,83,14048.192771084336,14048.192771084336,2024-08-13,0,0,2024-08-13,Casa,Venta,2,3,1,0,1.0,No,,la argentina,tulancingo de bravo,hidalgo,la argentina,43628.0,"La Argentina, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-37c9cc5af1a5-22f5-1913595-b580-76df,"Empresa de intermediacion inmobiliaria. compraventa,renta, remodelacion, construcción y administración de inmuebles.La información aquí proporcionada puede ser sujeta a cambio sin previo aviso y muestran únicamente una propuesta y de ninguna forma puede ser considerada vinculante, contractual o de forma alguna obligación de cumplir con cierto ofrecimiento. Las imágenes y contenido pueden estar sujetas a derechos de autor, por lo que no se autoriza de ninguna forma su uso fuera de este sitio ni para fines distintos a los que fue publicado. Para mayor información se recomienda contactar con un asesor que le brinde atención personalizada."
31,E2,562000,562000,28168,2024-11-05,AS VENTA DE CASA C. RUBI CAMPO ALEGRE TULANCINGO DE BRAVO HIDALGO,90,90,6244.444444444444,6244.444444444444,2024-07-01,42,1,2024-08-13,Casa,Venta,2,3,2,0,2.0,No,,jaltepec,tulancingo de bravo,hidalgo,jaltepec,43700.0,"Jaltepec, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-35c549ec5904-4c6d-24526096-9753-446b,"-	VENTA CASA EN RECUPERACION HIPOTECARIA-	NO SE ACEPTA NINGUN TIPO DE CREDITO-	PAGO UNICAMENTE RECURSOS PROPIOS-	EXCELENTE OPORTUNIDAD DE INVERSION-	A DIEZ MINUTOS DE CENTROS COMERCIALES, HOSPITALES Y ESCUELAS.-	PAGOS EN DOS EXHIBICIONES-	ENTREGA GARANTIZADACONTACTAME PARA UNA ASESORIAASESOR : ALEXANDER SANTOS TEL. Ver teléfono Whatsapp"
32,E2,650568,650568,32607,2024-11-05,"vomo_ INVIERTE DE CONTADO Y GANATE VENTAJOSO PRECIO EN PROPIEDAD EN ESQUINA DE LA COLONIA VICENTE GUERRERO, TULANCINGO HIDALGO !!¡¡",100,90,6505.68,7228.533333333334,2024-03-13,150,5,2024-08-13,Casa,Venta,2,3,1,1,1.5,No,,vicente guerrero,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-2dd412d5ddaa-208a-72f65def-a62d-40e7,"vomo_ID_3FM94168	NO TE PIERDAS ESTE PRECIO DE ENCANTO POR ESTA PROPIEDAD DE RECUPERACION BANCARIA.UBICADA EN CALLE SAN LUIS POTOSI DE LA COLONIA VICENTE GUERRERO MPO DE TULANCINGO  HIDALGO  ¡¡¡!!!PROPIEDAD EN ESQUINA EN ZONA CON COMERCIOS ESTABLECIDOS EN LA ZONA URBANA… CODIGO DE PROPIEDAD: ID_3FM94168		VALOR APROXIMADO DE LA CESION DE DERECHOS  $650,568 M.N.(honorarios de recuperación incluidos)DUPLICA TU INVERSION A MEDIANO PLAZO.INFONAVIT  NO ACEPTA PROPIEDADES EN RECUPERACIÓN, PAGO CON RECURSOS PROPIOS.ENTREGA GARANTIZADA, ASESORIA PROFESIONAL DE PRINCIPIO A FIN.PARA MAYORES INFORMES, CONTACTAME Y AGENDA TU CITA AHORA MISMOVICTOR MEJIA O.Asesor comercial ARSIMVer teléfono Whatsappe-mail: Contactar"
33,C1,1800000,1800000,90217,2024-11-05,VENTA DE CASA AMPLIA 3 RECAMARAS Y LOCAL.,90,90,20000.0,20000.0,2024-07-14,30,0,2024-08-13,Casa,Venta,2,3,2,0,2.0,No,,jaltepec,tulancingo de bravo,hidalgo,jaltepec,43700.0,"Jaltepec, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-81daa64e1bef-f1ae-4db4b309-b0ec-1090,"VENTA DE CASA EN CAMPO ALEGREPlanta Baja cochera para auto con puerta automatizada. 1- Cortina para negocio con baño.sala-comedor .Cocina estilo colonial.con chimenea .Alacena .Patio de servicio . Calentador de paso 2 recamaras con closet  baño completo con cancel Segunda planta:1 recamara grande con baño completo.una pequeña cabaña.Incluye:  Calentador solar, tinaco,cisterna en la cochera con bomba. Tanque estacionario de 180kgZaguán automático. Acepto créditos Infonavit FOVISSSTE ISSFAM IMSS CFE BANCARIOS PAGOS DE CONTADO Contactar"
34,E1,450000,450000,22554,2024-11-05,"CASA DE RECUPERACION EN VENTA EN TULANCINGO,HIDALGO.",100,95,4500.0,4736.8421052631575,2024-06-18,56,1,2024-08-13,Casa,Venta,2,3,2,0,2.0,No,,vicente guerrero,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-8f11c8c6b822-5852-367e9e0c-bb05-41e8,"EXCELENTE CASA, EXCELENTE CASA, CON MUY BUENA UBICACION A 3 MIN DEL CENTRO Y CERCA DEL ZOOLOGICO, BUENA PLUSVALIA CON ESCUELAS Y PLAZAS CERCANAS, EN UNA ZONA MUY TRANQUILA Y SEGURA.IMPORTANTES VIAS DE ACCESO PRINCIPALES COMO BLVD.EMILIANO ZAPATA Y NICOLAS BRAVOÚnicamente pago de ContadoPropiedad con excelente ubicaciónEs momento de adquirir tu patrimonioTramite fácil, seguro y sencilloSomos expertos en nuestro RamoContáctame y Agenda tu cita sin compromisoLIC.ALEXA MARTINEZWHATSAPP Ver teléfono Whatsapp"
35,E3,905200,905200,45369,2024-11-05,VICENTE GUERRERO CASA EN VENTA TULANCINGO HIDALGO.,100,95,9052.0,9528.421052631578,2023-12-26,228,7,2024-08-13,Casa,Venta,2,3,2,0,2.0,No,,vicente guerrero,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-f949bbd4f426-ae4b-d072548c-8fcc-32a4,"VICENTE GUERRERO CASA EN VENTA TULANCINGO HIDALGO, la cual cuenta con las siguientes características:Desarrollada en dos niveles, esta casa cuenta con 100 m2 de superficie y 95 m2 de construcción. Cuenta además con sala, comedor, cocina, tres recámaras, un baño completo y un lugar de estacionamiento.Valor oportunidad: $905,200Solamente al contado, no vendemos remates, vendemos inmuebles, no pedimos anticipos, ni apartados, ni enganches.Los inmuebles están sujetos a cambio de precio, sin previo aviso. Todo el proceso ante notario público. EasyBroker ID: EB-FJ7246"
36,C1,1995000,1995000,99990,2024-11-05,VENTA DE CASA DE LUJO 3 RECAMARAS TULANCINGO,95,95,21000.0,21000.0,2024-08-13,0,0,2024-08-13,Casa,Venta,2,3,2,0,2.0,No,,el paraiso,tulancingo de bravo,hidalgo,el paraiso,43684.0,"El Paraíso, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-27c056261a3b-e65e-190f7b2-9671-733c,"VENTA DE CASA EN SAN JOSE  cuenta con:-121m2 de terreno-167m2 de construcción Planta baja- sala - ⁠comedor- ⁠cocina - ⁠1 recámara- ⁠patio de servicio - ⁠patio trasero - ⁠cochera para 2 autos- ⁠cisterna de 5mil litros- ⁠1 baño completo Primer nivel   •sala de TV   •2 recámaras    •1 baño completo    •recámara principal con baño 2do nivel     • cuarto de lavado     • ropa garden    La construcción es tradicional,    • cimientos de piedra    • muros de tabique rojo recocido    • losas macizas. Costo 💲 1,995,000.00 CERCANIA CON MEGA SORIANA CERCA DD CARRETERA MEXICO TUXPAN CERCANIA DE  CENTRO COMERCIAL CERCANÍA CON LA UNIVERSIDAD TECNOLÓGICA Aceptamos cualquier tipo de crédito"
37,E2,617000,617000,30924,2024-11-05,"CASA EN COL. CAMPO ALEGRE, JALTEPEC, HIDALGO.",100,100,6170.0,6170.0,2024-03-05,158,5,2024-08-13,Casa,Venta,2,3,2,0,2.0,No,,jaltepec,tulancingo de bravo,hidalgo,jaltepec,43700.0,"Jaltepec, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-14bf811c7e8f-fb21-a1391919-ab60-4fa8,"¡ADQUIERE TU CASA A UN EXCELENTE PRECIO Y EN UNA BUENA ZONA!CASA DE UN NIVEL, IDEAL PARA HACER CRECER TU PATRIMONIO, CUENTA CON DOS ESTACIONAMIENTOS, SE UBICA CERCA DE AVENIDAS PRINCIPALES, ESCUELAS, PARQUES Y MAS.NO SE ACEPTAN CRÉDITOS, SOLO RECURSOS PROPIOS.ENTREGA GARANTIZADA BAJO CONTRATO.COMUNICATE CONMIGO PARA MÁS DETALLES."
38,D1,1100000,1100000,55132,2024-11-05,"PREVENTA CASA EN SAN JOSÉ, TULANCINGO MODELO MAGNOLIA",105,102,10476.190476190475,10784.313725490196,2024-08-13,0,0,2024-08-13,Casa,Venta,2,3,2,1,2.5,No,,insurgentes,tulancingo de bravo,hidalgo,insurgentes,43630.0,"Insurgentes, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-d12297d87fa8-cbc3-1912a1a-8e08-7276,"Preventa de casa en Bosques De San Francisco, por su ubicación en la zona tienes acceso a la carretera federal México-Tuxpan y Pachuca- Tulancingo, servicios de luz, agua, drenaje, internet, transporte público, a solo 10 minutos del centro de Tulancingo. En 5 minutos llegas a Plaza Patio, donde encontrarás tiendas departamentales, bancos de todas las instituciones, MEGA SORIANA, restaurantes, cine, agencias de viajes, Office Depot, etc. Acceso rápido a hospitales y clinicas privadas, hospital veterinario, escuelas públicas y privadas de nivel básico y media superior y a universidades cercanas.-Planta baja: Sala Comedor Cocina 1/2 baño Estacionamiento para un auto Patio de servicio.  -Planta alta: Recamara principal con baño completo 2 recamaras1 Baño completo-Amenidades:Servicios de vigilanciaÁreas verdesPregunta por la forma de pago.DISPONIBILIDAD Y PRECIO SUJETO A CAMBIOS Y/O VARIACIONES SIN PREVIO AVISO*El precio no incluye gastos de escrituración, gastos administrativos e impuestos. Horario de atención para citasLunes a viernes: 10:00 a 14:00 y 16:30 a 18:00Sábados: 10:00 a 14:30Domingos: previa citaMayores informes y citas: Ver teléfono Whatsapp ""HAY UN LUGAR ESPERANDO SER TU HOGAR"""
39,E2,580000,580000,29070,2024-11-05,CESION DE DERECHOS,110,110,5272.727272727273,5272.727272727273,2024-05-31,73,2,2024-08-13,Casa,Venta,2,3,2,1,2.5,No,,vicente guerrero,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-b733ba89312b-af9-d6720ab5-9e6c-4b67,"¡¡TU OPORTUNIDAD DE PATRIMONIO ESTA AQUI!!!Obtén tu nuevo patrimonio familiar con todas las comodidades para ti y tus seres queridos, ubicación privilegiada, rodeada por las principales vías de comunicación, escuelas, bancos, hospitales, parques, etc.¡¡Te ayudo a que tu nueva propiedad sea una realidad!!Cuento con Propiedades en toda la República MexicanaAhorra intereses y benefíciate con una compra con recurso propio...solicita tu cita Presencial o Virtual!Tu sueño inicia aquí..."
40,E3,841100,841100,42156,2024-11-05,CASA HERMENEGILDO,110,110,7646.363636363636,7646.363636363636,2024-01-23,201,6,2024-08-13,Casa,Venta,2,3,1,1,1.5,No,,vicente guerrero,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-89f9c11193a8-cb87-43c79e8b-9e23-4a04,"“CUMPLE TU SUEÑO CON NOSOTROS""Gran oportunidad, amplia casa con excelentes acabados y todas las comodidades que soñaste, ahora a tu alcance.Cuenta con…*3 Habitaciones*2 Baños completos*1 Estacionamientos-Asesoría los 7 días de la semana desde la primera llamada.Te asesoramos y acompañamos hasta concluir con la entrega de ""Tu nuevo hogar”Anahi Torres.Asesor inmobiliario.Para mayor información contáctame o déjame tu número, a la brevedad me comunico."
41,E3,990000,990000,49619,2024-11-05,EXTRENA TU CASA A BAJO COSTO EN **TULANCINGO DE BRAVO** HGO.,110,110,9000.0,9000.0,2024-02-09,184,6,2024-08-13,Casa,Venta,2,3,2,1,2.5,No,,vicente guerrero,tulancingo de bravo,hidalgo,vicente guerrero,43630.0,"Vicente Guerrero, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-bf57b977d082-55cb-a85d7cdf-ba19-4e54,"CUMPLE TU SUEÑO CON NOSOTROS"" Hermosa y amplia casa con excelentes acabados y todas las comodidades que soñaste, ahora a tu alcance. Cuenta con… 3 Habitaciones 2 Baños completos1 Garaje  -Asesoría 24/7 desde la primera llamada. Te asesoramos y acompañamos hasta concluir con la entrega de ""Tu nuevo hogar” Para mayor información contáctame o déjame tu número, a la brevedad me comunico"
42,E2,628000,628000,31476,2024-11-05,"OPORTUNIDAD INVIERTE EN TU PATRIMONIO, CASA DE  RECUPERACION BANCARIA, EN CUMBRES DE MALTRATA.",114,114,5508.771929824561,5508.771929824561,2024-02-23,171,5,2024-08-13,Casa,Venta,2,3,2,0,2.0,No,,20 de noviembre,tulancingo de bravo,hidalgo,20 de noviembre,43689.0,"20 de Noviembre, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-1649ede6aeba-c5bd-3be67b2d-b13c-43cc,"BONITA CASA EN TULANCINGO, CON TODOS LOS SERVICIOS, CENTROS COMERCIALES, RESTAURANTES, BANCOS, FARMACIAS Y ESCUELAS."
43,E2,628000,628000,31476,2024-11-05,"OPORTUNIDAD INVIERTE EN TU PATRIMONIO, CASA DE  RECUPERACION BANCARIA, EN CUMBRES DE MALTRATA.",114,114,5508.771929824561,5508.771929824561,2024-02-12,181,6,2024-08-13,Casa,Venta,2,3,2,1,2.5,No,,20 de noviembre,tulancingo de bravo,hidalgo,20 de noviembre,43689.0,"20 de Noviembre, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-fd7d7a26facf-4aec-7ab2aaab-9001-49f7,"EXCELENTE Y BONITA CASA CON ESPACIOS DE BUEN TAMAÑO, EN UNA BUENA UBICACION, AVENIDAS, PARQUE, Y COMERCIOS."
44,E2,628000,628000,31476,2024-11-05,"🏡🤩La casa de tus sueños en Tulancingo de Bravo, Hidalgo🤩🏡",114,114,5508.771929824561,5508.771929824561,2024-06-25,49,1,2024-08-13,Casa,Venta,2,3,2,1,2.5,No,,20 de noviembre,tulancingo de bravo,hidalgo,20 de noviembre,43689.0,"20 de Noviembre, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-29c73c2264f6-1b4a-63fcd4e4-b493-4b77,"🏡💰💎REMATE BANCARIO 💎💰🏡 ✅SOLO RECURSOS PROPIOS -- ❌NO SE ACEPTAN CRÉDITOS🤩BONITA CASA EN VENTA EN HIDALGO, EL INMUEBLE CUENTA CON SALA, COMEDOR, COCINA, 3 RECAMARAS AMPLIAS, 2 BAÑOS, LUGAR DE ESTACIONAMIENTO PRIVADO. EXCELENTE UBICACIÓN CERCA DE: UNIVERSIDADES, ESCUELAS, HOSPITALES, CLINICAS, CAFETERIAS Y TIENDAS DE AUTO SERVICIO.☎️CONTÁCTAME Y CONOCE MÁS DEL PROCESO DE INVERSIÓN EN ESTA MODALIDAD AL ALCANCE DE TUS POSIBILIDADES. 💰"
45,E2,628000,628000,31476,2024-11-05,"🏡🤩La casa de tus sueños en Tulancingo de Bravo, Hidalgo🤩🏡",114,114,5508.771929824561,5508.771929824561,2024-07-04,39,1,2024-08-13,Casa,Venta,2,3,2,1,2.5,No,,20 de noviembre,tulancingo de bravo,hidalgo,20 de noviembre,43689.0,"20 de Noviembre, Tulancingo de Bravo, Hidalgo",https://www.lamudi.com.mx/detalle/41032-73-8b6ab53a73e3-4f9a-4f120b9d-a2a1-4a86,"🏡💰💎REMATE BANCARIO 💎💰🏡 ✅SOLO RECURSOS PROPIOS -- ❌NO SE ACEPTAN CRÉDITOS🤩 BONITA CASA EN VENTA EN HIDALGO, EL INMUEBLE CUENTA CON SALA, COMEDOR, COCINA, 3 RECAMARAS AMPLIAS, 2 BAÑOS, LUGAR DE ESTACIONAMIENTO PRIVADO. EXCELENTE UBICACIÓN CERCA DE: UNIVERSIDADES, ESCUELAS, HOSPITALES, CLINICAS, CAFETERIAS Y TIENDAS DE AUTO SERVICIO.☎️CONTÁCTAME Y CONOCE MÁS DEL PROCESO DE INVERSIÓN EN ESTA MODALIDAD AL ALCANCE DE TUS POSIBILIDADES. 💰"
